"id","profileName","text","date","title","rating","images"
"R2270T8R7Z4FLO","Abhishek BIswas","
  ### IN SHORT ###Overall great phone. I had a lot of problems to purchase this one, Amazon’s delivery OTP problem and many other problems due to lockdown. Screen issues got fixed automatically, but there are bugs in camera, music player, volume, UI which I hope will be fixed in future updates.### IN DETAIL ###The phone got very hot on first charge, and after charging it started having screen bleeding(a very clear neon glow like bright line on the edges of the screen when seeing something dark grey) and image retention (screen burn, especially of time and battery bar and navigation buttons) issues. I fixed the image retention by changing the color scheme settings from Default to Cool and Auto.But a few hours later I updated to latest April2020 patch (there was no mention of screen issues in the update) and then both the screen issues were gone. I changed from Cool back to Default, still no problem.The second charge did not heat up the phone. So either the screen problems were caused by overheating from the first charge which went away when the phone cooled down, or the OTA update fixed it.Everything else is great. No major issues so far. Interstellar black looks gorgeous, but with the given black cover it looks almost fully black. I'm not a gamer, but I played PUBG lite and a few other games, and they were fine.### NIGHT MODE PROBLEM ###Normally night mode images on phone's camera app is great, but sometimes it makes the dark areas grey, which looks bad. Gcam doesn't do that, so it's definitely a software bug and probably will be fixed. Gcam takes better but slower and more detailed night images, Phone's camera takes sharper and faster but less detailed night images.BUGS I FOUND:1. Face unlock not working flawlessly because front cam not able to open sometimes2. camera app couldn’t open a few times, fixed after restart or clearing cache3. night camera can be way better with better processing cause gcam takes much better night photos, though gcam takes more time to shoot and process images4. pictures with flash come highly overexposed and washed out, or the photo comes out as if no flash was used, and this only happens with the primary camera, not the wide lens. VERY STRANGE5. sometimes downloading apps from play store gets stuck at ‘waiting’6. sometimes after unlocking, the phone shows only wallpaper and nav buttons, but the home screen appears when I press the home button, not a big deal but still a bug.
","Reviewed in India on 30 May 2020","10 DAYS REVIEW- There are issues(screen bleed and burn) & bugs but I hope updates will fix them",5,"https://images-na.ssl-images-amazon.com/images/I/713wiPiQrTL.jpg
https://images-na.ssl-images-amazon.com/images/I/719OLJ1DXjL.jpg
https://images-na.ssl-images-amazon.com/images/I/81778ccIhUL.jpg
https://images-na.ssl-images-amazon.com/images/I/81qr2zs7CkL.jpg"
"R2Z3D763B1BLSD","Gurpreet Singh","
  Ok Product. Not Really Nice As Per My Experience But Yes Only Good Feature Is Pubg runs Smoothly And Talking About Battery It Drains Very Fast Really Very Fast.
","Reviewed in India on 7 June 2020","Not So Good As I Was Expecting...",3,""
"R1DUO31B35O7ZP","mo.ismail joad","
  Ok so, this is a honest review. Plz don't go for the 4gb ram. This phone is probably built for 6gb ram. Coz it's slow. I got the 4gb, actually wrong product color as I ordered black, I got blue. The camera is actually amazing. But the phone is reeeeeeeallly sloooow. After unlocking the apps load so slow it's annoying and really sad that such a good specs phone sucks so much. So I'd say don't go for the 4gb one. And I haven't used the 6gb variant so I donno if it's slow too. But mine is really irritating. Not happy. But the camera is bomb and that I can't deny. Fingerprint reader is also fine, Not as good as realme sensor but it's fine.
","Reviewed in India on 7 July 2020","Don't get 4gb. Camera is amazing though. Slow phone.",1,""
"R1P8700UOEPFVV","sushant","
  After one month of use-Pros:1. Battery life2. Design/look3. Fingerprint sensor4. Face unlock5. Screen Touch6. Sound quality + Noise CancellationCons:1. Fast changing- not that much good as of other in the same price range2. Camera- camera performance is average3. Gaming- it's not a gaming phone , don't buy if you are a hard core gamer4. In box Charger- the charge comes with this phone is really of poor quality. USB cable carcks at connection point within a month.
","Reviewed in India on 14 June 2020","Excellent phone👍 but if you are not a hardcore gamer",4,"https://images-na.ssl-images-amazon.com/images/I/51TXdfq42eL.jpg"
"R2PQBLPP5HXE54","saideep","
  Very bad phone.. Camera is third class and Amazon is not even accepting return.Very poor service from Amazon.. Highly disappointed
","Reviewed in India on 29 May 2020","Poor product",1,""
"RT32SJT32DU","SATYENDRA KUMAR","
  Hanging problemsBattery backup very badAlready inform amozon no responseWorst product I ever head
","Reviewed in India on 6 June 2020","Bad 👎 product",1,""
"R1FNGDQTT3LGS5","Anwar Khan","
  This is worst mobile from Redme lots of defect are in it like screen blank, speaker not works, auto restart etc.
","Reviewed in India on 13 May 2020","Worst & waste of money",1,""
"R334BDRYAVEUWU","Anil Shaw","
  Front camera quality is very badperformance is very bad.fingerprint is very bad ..please don't buy this mobile at this priceprice is also high but quality is very bad.please guys don't buy redmi note 9 pro
","Reviewed in India on 28 May 2020","Redmi Note 9 Pro is very bad quality mobile",1,""
"R341DX9TKTOMJW","Amazon1 Customer","
  Worse phone..lots of network issues..like call instability problem, slow screen touch response, slow app response, bad experience with work space partition etc.
","Reviewed in India on 28 May 2020","Worse phone ever I used.",1,""
"R2G59GXNNR72WJ","Reetu Agarwal","
  Your products is getting heated in just 5-10 mins. It's hanging too much.if it is kept in charging only it will get heated up plz try to understand this phone is very defected. So plz return it
","Reviewed in India on 25 May 2020","Defected phone",1,""
"R1FDHSFMYQWXAP","Navin","
  Great Mobile and best results.Camera 5star. Performance 5star.Premium look feels like high end phone.Performance of battery also is great.Back side camera setup look is Fabulous. Something different from current quad camers vertical setup in all phones which is really boring one.!Only con i didnt like is annoying ads again and again while using any applications.Overall great mobile best in this range. Must buy in this range. !
","Reviewed in India on 18 April 2020","Premium Phone in mid range. MI rocks again!",5,""
"R1XLYYDT9DY6SQ","Mohanthy","
  I bought in first sale. All performance is good ans better.I have issues like hung, restart abruptly, camera app doesn't work often.Awaiting for fix
","Reviewed in India on 16 April 2020","Worth",3,""
"R2QAS2AHB31E72","Vinod","
  4.5 star because of very annoying add's. otherwise 5 star phone great online playing experience.details wise review:Amazon delivery 5/5 (one day delivery without any extra charge)Camera 4.5/5 (Quad setup is dazzling specially PRO & HDR mode)Display 5/5 (Full High definition plus curved screen)Charging. 4/5 (18watt charger)Finger print 4.5/5  (fast as high range flagship phone's)overall more then satisfied with phone, just one thing please adds from phone #Mi
","Reviewed in India on 28 March 2020","Master of mid-flagship phone",5,""
"R3SMUEP9B2J886","Govind R Vinod","
  I bought this phone two weeks back .I faced several display issues frequently but now the phone is not completely working either I need the refund back.please refers as soon as possible
","Reviewed in India on 29 May 2020","Refund",1,""
"R2ODQFYQHDWLI5","Pankaj kumar","
  I am not able to change my theme or wallpaper and even if it change it gets back to default automatically. Battery drains fast. Face unlock does not work all the time. I want an exchange.
","Reviewed in India on 22 May 2020","I don't like it functions at all.",1,""
"R1ZF0TNCWMUJBP","Johnson","
  Been using for a month, the issues I found is with the software, when you switch from different App - potrait to landscape view, I can find a black triangular spot on the lower part of the screen when in landscape view. Also, the headphone mode seems to stuck sometimes, I have no headphone connected and it shows headphone is connected with no sound, restart fix this issue. Most possibly software issue and I hope this would get fixed on the next update.Overall it's a great phone, love the screen size, battery, camera and processor is not that great but okay. It's an all-round phone and worth the price.
","Reviewed in India on 7 June 2020","Great All Rounder Phone Worth the price",4,""
"R22Y4R9J9CWVQO","Amazon Customer","
  Battery life is excellent but camera bad and fingerprint sensor are not working properly
","Reviewed in India on 4 June 2020","Very bad phone",1,""
"R2ZG0ZWMCDPQJB","Prithiviraja","
  Very bad mobile, redmi note 9 pro have camera bugs isn't response, it can not open camera app, it has software issue,I charged mobile 30 to100 battery time taken 3 hour's
","Reviewed in India on 1 June 2020","Very bad",1,""
"R9OFLV8JCLWNW","SHARATH KUMAR CHERUKU","
  I received the defective phone which did start at all.Thanks to amazon for returning my amount quickly.I request amazon to put the supplier green moblies in black list.
","Reviewed in India on 3 June 2020","received defective piece",1,""
"R127LEPM7GT780","Arjun","
  Such amazing performance and high end processor, I'm love to play PUBG on it hoursAnd hours in this #MI phone. No heating issue at all. Sanpdragon 720G is very good for gaming. This is perfect for smooth gaming experience. Camera is also a highlighting feature in this phone camera is superb.
","Reviewed in India on 23 March 2020","Recommended for gaming.",5,""
"RQCP6M6JXIAL0","Amazon Customer","
  Pros :If u r looking for a budget gaming phone......this is a perfect chooce.Pubg runs in this phone smoothly and there are very few frame drops...It gives a battery backup of at least 6-7 hours while playing pubg non-stop...fingerprint sensor is very fast.Cons : The MIUI isnt that good...it has bugs and usually lags in normal use,the face unlock has big delay and there are lots of Pre installed apps which are useless.I guess this can be fixed after an updateFor gaming : 9/10Camera : 8/10Fingerprint: 10/10Face unlock : 8/10Display : 10/10Battery : 10/10Operating system : 6/10Sound quality : 9/10
","Reviewed in India on 1 July 2020","Best budget gaming phone under 14k",4,""
